Creation;2010/10/10
Compteur;271067095836;Isousc;
Heure;Papp;Base
18:54:04;00593
18:54:05;00592
18:54:07;00591
18:54:08;00591
18:54:09;00589
18:54:11;00591
18:54:12;00589
18:54:14;00589
18:54:15;00589
18:54:16;00589
18:54:18;00589
18:54:19;00589
18:54:21;00589
18:54:22;00597
18:54:23;00589
18:54:25;00588
18:54:26;00591
18:54:28;00589
18:54:29;00588
18:54:30;00587
18:54:32;00586
18:54:33;00588
18:54:35;00589
18:54:36;00586
18:54:37;00588
18:54:39;00559
18:54:40;00559
18:54:42;00559
18:54:43;00559
18:54:44;00559
18:54:46;00587
18:54:47;00587
18:54:49;00587
18:54:50;00587
18:54:51;00612
18:54:53;00589
18:54:54;00589
18:54:56;00586
18:54:57;00590
18:54:58;00588
18:55:00;00588
18:55:01;00587
18:55:03;00591
18:55:04;00591
18:55:05;00591
18:55:07;00591
18:55:08;00591
18:55:10;00591
18:55:11;00587
18:55:12;00587
18:55:14;00587
18:55:15;00589
18:55:17;00589
18:55:18;00586
18:55:19;00587
18:55:21;00587
18:55:22;00589
18:55:24;00587
18:55:25;00587
18:55:26;00588
18:55:28;00589
18:55:29;00589
18:55:31;00589
18:55:32;00589
18:55:33;00589
18:55:35;00589
18:55:36;00587
18:55:38;00587
18:55:39;00586
18:55:40;00587
18:55:42;00587
18:55:43;00638
18:55:45;00638
18:55:46;00640
18:55:47;00640
18:55:49;00639
18:55:50;00638
18:55:52;00638
18:55:53;00640
18:55:54;00640
18:55:56;00640
18:55:57;00640
18:55:59;00640
18:56:00;00640
18:56:01;02360
18:56:03;02382
18:56:04;02392
18:56:06;02390
18:56:07;02381
18:56:08;02387
18:56:10;02384
18:56:11;02387
18:56:13;02418
18:56:14;02412
18:56:15;02388
18:56:17;02397
18:56:18;02395
18:56:20;02395
18:56:21;02395
18:56:22;02395
18:56:24;02395
18:56:25;01744
18:56:27;00642
18:56:28;00640
18:56:29;00641
18:56:31;00642
18:56:32;00982
18:56:34;01750
18:56:35;01750
18:56:36;01748
18:56:38;01748
18:56:39;01747
18:56:41;01751
18:56:42;01749
18:56:43;01749
18:56:45;01749
18:56:46;01749
18:56:48;01749
18:56:49;01749
18:56:50;01438
18:56:52;01747
18:56:53;01749
18:56:55;01757
18:56:56;01745
18:56:57;01746
18:56:59;01747
18:57:00;01746
18:57:02;01750
18:57:03;01746
18:57:04;01749
18:57:06;01744
18:57:07;01749
18:57:09;01749
18:57:10;01749
18:57:11;01749
18:57:13;01749
18:57:14;01749
18:57:16;01750
18:57:17;01751
18:57:18;01753
18:57:20;01748
18:57:21;01749
18:57:23;01772
18:57:24;01755
18:57:25;01117
18:57:27;01273
18:57:28;01265
18:57:30;01263
18:57:31;01263
18:57:32;01263
18:57:34;01263
18:57:35;01263
18:57:37;01263
18:57:38;01263
18:57:40;01264
18:57:41;01262
18:57:42;01263
18:57:44;01263
18:57:45;01264
18:57:47;01262
18:57:48;01264
18:57:49;01262
18:57:51;01261
18:57:52;01263
18:57:54;01263
18:57:55;01267
18:57:56;01262
18:57:58;01269
18:57:59;01269
18:58:01;01269
18:58:02;01269
18:58:03;01269
18:58:05;01256
18:58:06;01256
18:58:08;01256
18:58:09;01256
18:58:10;01257
18:58:12;01112
18:58:13;00652
18:58:15;01110
18:58:16;01110
18:58:17;01046
18:58:19;00644
18:58:20;00643
18:58:22;00973
18:58:23;00973
18:58:24;00973
18:58:26;00973
18:58:27;00973
18:58:29;00973
18:58:30;01113
18:58:31;01112
18:58:33;01115
18:58:34;01115
18:58:36;01115
18:58:37;01113
18:58:38;01114
18:58:40;01108
18:58:41;01113
18:58:43;01114
18:58:44;01112
18:58:45;01117
18:58:47;01118
18:58:48;01118
18:58:50;01118
18:58:51;01118
18:58:52;01118
18:58:54;01118
18:58:55;01132
18:58:57;01111
18:58:58;01120
18:58:59;01116
18:59:01;01125
18:59:02;01124
18:59:04;01120
18:59:05;01119
18:59:06;01118
18:59:08;01120
18:59:09;01117
18:59:11;01117
18:59:12;01118
18:59:13;01118
18:59:15;01118
18:59:16;01118
18:59:18;01118
18:59:19;01118
18:59:20;01262
18:59:22;01261
18:59:23;01261
18:59:25;01263
18:59:26;01263
18:59:27;01264
18:59:29;01262
18:59:30;01264
18:59:32;01264
18:59:33;01264
18:59:34;01263
18:59:36;01263
18:59:37;01266
18:59:39;01266
18:59:40;01266
18:59:41;01266
18:59:43;01266
18:59:44;01262
18:59:46;01261
18:59:47;01265
18:59:48;01261
18:59:50;01260
18:59:51;01261
18:59:53;01259
18:59:54;01261
18:59:55;01260
18:59:57;01260
18:59:58;01307
19:00:00;01298;004309115
19:00:01;01691
19:00:02;01691
19:00:04;01691
19:00:05;01691
19:00:07;01691
19:00:08;01691
19:00:09;02885
19:00:11;02895
19:00:12;02892
19:00:14;02895
19:00:15;02890
19:00:16;02889
19:00:18;02886
19:00:19;02882
19:00:21;02881
19:00:22;03167
19:00:23;03169
19:00:25;03175
19:00:26;03180
19:00:28;03180
19:00:29;03180
19:00:30;03180
19:00:32;03180
19:00:33;03180
19:00:35;03173
19:00:36;03060
19:00:37;01570
19:00:39;01568
19:00:40;01527
19:00:42;01573
19:00:43;01587
19:00:44;01767
19:00:46;01995
19:00:47;02227
19:00:49;03610
19:00:50;03616
19:00:51;03613
19:00:53;03613
19:00:54;03613
19:00:56;03613
19:00:57;03613
19:00:58;03613
19:01:00;03337
19:01:01;03339
19:01:03;03349
19:01:04;02239
19:01:05;01767
19:01:07;01815
19:01:08;01968
19:01:10;01958
19:01:11;02035
19:01:12;02034
19:01:14;02087
19:01:15;02084
19:01:17;02104
19:01:18;02104
19:01:19;02104
19:01:21;02104
19:01:22;02104
19:01:24;02019
19:01:25;02015
19:01:26;02021
19:01:28;02020
19:01:29;02014
19:01:31;02017
19:01:32;02010
19:01:33;02018
19:01:35;02015
19:01:36;02076
19:01:38;02013
19:01:39;02011
19:01:40;02012
19:01:42;02012
19:01:43;02012
19:01:45;02012
19:01:46;02012
19:01:47;02012
19:01:49;01354
19:01:50;01375
19:01:52;01371
19:01:53;01210
19:01:54;01218
19:01:56;01561
19:01:57;01525
19:01:59;02881
19:02:00;02890
19:02:01;02854
19:02:03;03284
19:02:04;03298
19:02:06;03322
19:02:07;03322
19:02:08;03322
19:02:10;03322
19:02:11;03322
19:02:13;03322
19:02:14;01860
19:02:15;01880
19:02:17;01908
19:02:18;01925
19:02:20;01606
19:02:21;01577
19:02:22;01572
19:02:24;01578
19:02:25;01575
19:02:27;01571
19:02:28;01593
19:02:29;01589
19:02:31;01590
19:02:32;01590
19:02:34;01590
19:02:35;01590
19:02:36;01590
19:02:38;01590
19:02:39;03151
19:02:41;03156
19:02:42;03158
19:02:43;03016
19:02:45;02248
19:02:46;02254
19:02:48;00801
19:02:49;00681
19:02:50;00684
19:02:52;00660
19:02:53;00662
19:02:55;00687
19:02:56;00687
19:02:57;00687
19:02:59;00687
19:03:00;00687
19:03:02;00687
19:03:03;01500
19:03:04;01448
19:03:06;00901
19:03:07;00685
19:03:09;00688
19:03:10;00685
19:03:11;00701
19:03:13;00710
19:03:14;00707
19:03:16;01068
19:03:17;01032
19:03:18;02754
19:03:20;02997
19:03:21;02997
19:03:23;02997
19:03:24;02997
19:03:25;02997
19:03:27;02997
19:03:28;01421
19:03:30;01427
19:03:31;01426
19:03:32;01424
19:03:34;01429
19:03:35;01428
19:03:37;01425
19:03:38;01422
19:03:39;01422
19:03:41;01424
19:03:42;01424
19:03:44;01762
19:03:45;01481
19:03:46;01481
19:03:48;01481
19:03:49;01481
19:03:51;01481
19:03:52;01481
19:03:53;01473
19:03:55;01472
19:03:56;01472
19:03:58;01471
19:03:59;01469
19:04:00;01675
19:04:02;03019
19:04:03;03021
19:04:05;01430
19:04:06;01450
19:04:07;01451
19:04:09;01489
19:04:10;01424
19:04:12;01424
19:04:13;01424
19:04:14;01424
19:04:16;01424
19:04:17;01424
19:04:19;01281
19:04:20;01279
19:04:21;01284
19:04:23;01281
19:04:24;01283
19:04:26;01279
19:04:27;01279
19:04:28;01277
19:04:30;01279
19:04:31;01276
19:04:33;01284
19:04:34;01311
19:04:35;01281
19:04:37;01281
19:04:38;01281
19:04:40;01281
19:04:41;01281
19:04:42;01281
19:04:44;01280
19:04:45;01282
19:04:47;01281
19:04:48;01279
19:04:49;01279
19:04:51;01279
19:04:52;01281
19:04:54;01283
19:04:55;01281
19:04:56;01281
19:04:58;01282
19:04:59;01283
19:05:01;01278
19:05:02;01278
19:05:03;01278
19:05:05;01278
19:05:06;01278
19:05:08;01280
19:05:09;01280
19:05:10;01282
19:05:12;01280
19:05:13;01281
19:05:15;01281
19:05:16;01279
19:05:17;01279
19:05:19;01306
19:05:20;01308
19:05:22;01307
19:05:23;01306
19:05:24;01323
19:05:26;01323
19:05:27;01323
19:05:29;01323
19:05:30;01323
19:05:31;01323
19:05:33;01284
19:05:34;01283
19:05:36;01281
19:05:37;01282
19:05:38;01282
19:05:40;01281
19:05:41;01281
19:05:43;01283
19:05:44;01282
19:05:45;01282
19:05:47;01279
19:05:48;01282
19:05:50;01280
19:05:51;01280
19:05:52;01280
19:05:54;01280
19:05:55;01280
19:05:57;01280
19:05:58;01279
19:06:00;01280
19:06:01;01280
19:06:02;01279
19:06:04;01281
19:06:05;01281
19:06:07;01279
19:06:08;01282
19:06:09;01281
19:06:11;01281
19:06:12;01281
19:06:14;01295
19:06:15;01280
19:06:16;01280
19:06:18;01280
19:06:19;01280
19:06:21;01280
19:06:22;01280
19:06:23;01278
19:06:25;01280
19:06:26;01191
19:06:28;01192
19:06:29;01191
19:06:30;01188
19:06:32;01183
19:06:33;01187
19:06:35;01185
19:06:36;01186
19:06:37;01186
19:06:39;01185
19:06:40;01185
19:06:42;01185
19:06:43;01185
19:06:44;01185
19:06:46;01185
19:06:47;01189
19:06:49;01186
19:06:50;01189
19:06:51;01186
19:06:53;01187
19:06:54;01188
19:06:56;01187
19:06:57;01185
19:06:58;01185
19:07:00;01185
19:07:01;01186
19:07:03;01184
19:07:04;01183
19:07:05;01183
19:07:07;01183
19:07:08;01183
19:07:10;01183
19:07:11;01183
19:07:12;01188
19:07:14;01186
19:07:15;01185
19:07:17;01184
19:07:18;01184
19:07:19;01188
19:07:21;01185
19:07:22;01185
19:07:24;01188
19:07:25;01186
19:07:26;01187
19:07:28;01200
19:07:29;01197
19:07:31;01197
19:07:32;01197
19:07:33;01197
19:07:35;01197
19:07:36;01197
19:07:38;01186
19:07:39;01186
19:07:40;01185
19:07:42;01187
19:07:43;01187
19:07:45;01187
19:07:46;01184
19:07:47;01190
19:07:49;01189
19:07:50;01189
19:07:52;01187
19:07:53;01191
19:07:54;01188
19:07:56;01188
19:07:57;01188
19:07:59;01188
19:08:00;01188
19:08:01;01188
19:08:03;01186
19:08:04;01185
19:08:06;01185
19:08:07;01186
19:08:08;01189
19:08:10;01186
19:08:11;01189
19:08:13;01185
19:08:14;01190
19:08:15;01187
19:08:17;01185
19:08:18;01186
19:08:20;01187
19:08:21;01187
19:08:22;01187
19:08:24;01187
19:08:25;01187
19:08:27;01188
19:08:28;01186
19:08:29;01186
19:08:31;01188
19:08:32;01186
19:08:34;01187
19:08:35;01187
19:08:36;01186
19:08:38;01189
19:08:39;01188
19:08:41;01190
19:08:42;01188
19:08:43;01193
19:08:45;01193
19:08:46;01193
19:08:48;01193
19:08:49;01193
19:08:50;01193
19:08:52;01190
19:08:53;01188
19:08:55;01189
19:08:56;01190
19:08:57;01190
19:08:59;01191
19:09:00;01190
19:09:02;01189
19:09:03;01189
19:09:04;01188
19:09:06;01187
19:09:07;01187
19:09:09;01190
19:09:10;01190
19:09:11;01190
19:09:13;01190
19:09:14;01190
19:09:16;01190
19:09:17;01186
19:09:18;01186
19:09:20;01187
19:09:21;01185
19:09:23;01186
19:09:24;01188
19:09:25;01186
19:09:27;01184
19:09:28;01187
19:09:30;01185
19:09:31;01183
19:09:32;01190
19:09:34;01190
19:09:35;01190
19:09:37;01190
19:09:38;01190
19:09:39;01190
19:09:41;01190
19:09:42;01183
19:09:44;01188
19:09:45;01187
19:09:46;01187
19:09:48;01190
19:09:49;01186
19:09:51;01185
19:09:52;01188
19:09:53;01188
19:09:55;01188
19:09:56;01188
19:09:58;01186
19:09:59;01217
19:10:00;01217
19:10:02;01217
19:10:03;01217
19:10:05;01217
19:10:06;01217
19:10:07;01187
19:10:09;01184
19:10:10;01187
19:10:12;01187
19:10:13;01187
19:10:14;01186
19:10:16;01162
19:10:17;01165
19:10:19;01165
19:10:20;01165
19:10:21;01164
19:10:23;01165
19:10:24;01168
19:10:26;01168
19:10:27;01168
19:10:28;01168
19:10:30;01168
19:10:31;01168
19:10:33;01165
19:10:34;01170
19:10:35;01163
19:10:37;01166
19:10:38;01163
19:10:40;01163
19:10:41;01163
19:10:42;01021
19:10:44;01022
19:10:45;00552
19:10:47;00819
19:10:48;01022
19:10:49;01022
19:10:51;01022
19:10:52;01022
19:10:54;01022
19:10:55;01022
19:10:56;01020
19:10:58;00660
19:10:59;00592
19:11:01;01020
19:11:02;01020
19:11:03;01021
19:11:05;00543
19:11:06;00543
19:11:08;00543
19:11:09;00542
19:11:10;00543
19:11:12;00543
19:11:13;00542
19:11:15;00542
19:11:16;00542
19:11:17;00542
19:11:19;00542
19:11:20;00542
19:11:22;00547
19:11:23;00601
19:11:24;00548
19:11:26;00549
19:11:27;00548
19:11:29;00548
19:11:30;00550
19:11:31;00550
19:11:33;00552
19:11:34;00552
19:11:36;00943
19:11:37;00548
19:11:38;00548
19:11:40;00548
19:11:41;00548
19:11:43;00548
19:11:44;00548
19:11:45;00548
19:11:47;01023
19:11:48;01012
19:11:50;00550
19:11:51;00696
19:11:52;01024
19:11:54;01023
19:11:55;01015
19:11:57;00616
19:11:58;00684
19:11:59;01041
19:12:01;01043
19:12:02;01041
19:12:04;00820
19:12:05;00820
19:12:06;00820
19:12:08;00820
19:12:09;00820
19:12:11;00581
19:12:12;00976
19:12:13;01044
19:12:15;01101
19:12:16;01025
19:12:18;00582
19:12:19;00779
19:12:20;01044
19:12:22;01046
19:12:23;01035
19:12:25;00575
19:12:26;00670
19:12:27;01098
19:12:29;01098
19:12:30;01098
19:12:32;01098
19:12:33;01098
19:12:34;01098
19:12:36;01050
19:12:37;00927
19:12:39;00656
19:12:40;01116
19:12:41;01122
19:12:43;01124
19:12:44;01020
19:12:46;00627
19:12:47;00925
19:12:48;01117
19:12:50;01121
19:12:51;01096
19:12:53;00642
19:12:54;00642
19:12:55;00642
19:12:57;00642
19:12:58;00642
19:13:00;00642
19:13:01;01073
19:13:02;01065
19:13:04;01101
19:13:05;00925
19:13:07;00612
19:13:08;01117
19:13:09;01124
19:13:11;01111
19:13:12;01039
19:13:14;00648
19:13:15;01002
19:13:16;01067
19:13:18;01063
19:13:19;01063
19:13:21;01063
19:13:22;01063
19:13:23;01063
19:13:25;01063
19:13:26;00622
19:13:28;00677
19:13:29;01096
19:13:30;01074
19:13:32;01071
19:13:33;00793
19:13:35;00683
19:13:36;01093
19:13:37;01096
19:13:39;01100
19:13:40;01018
19:13:42;00606
19:13:43;01067
19:13:44;01067
19:13:46;01067
19:13:47;01067
19:13:49;01067
19:13:50;01071
19:13:51;01101
19:13:53;01077
19:13:54;00596
19:13:56;00745
19:13:57;01072
19:13:58;01105
19:14:00;01071
19:14:01;00651
19:14:03;00650
19:14:04;01096
19:14:05;01099
19:14:07;01091
19:14:08;01091
19:14:10;01091
19:14:11;01091
19:14:13;01091
19:14:14;01091
19:14:15;00627
19:14:17;01037
19:14:18;01087
19:14:20;01084
19:14:21;01043
19:14:22;00601
19:14:24;00851
19:14:25;01106
19:14:27;01111
19:14:28;01109
19:14:29;00652
19:14:31;00722
19:14:32;01111
19:14:34;01111
19:14:35;01111
19:14:36;01111
19:14:38;01111
19:14:39;01111
19:14:41;01080
19:14:42;00956
19:14:43;00610
19:14:45;01095
19:14:46;01079
19:14:48;01077
19:14:49;01038
19:14:50;00606
19:14:52;00896
19:14:53;01077
19:14:55;01077
19:14:56;01064
19:14:57;00630
19:14:59;00630
19:15:00;00630
19:15:02;00630
19:15:03;00630
19:15:04;00630
19:15:06;01050
19:15:07;01052
19:15:09;01047
19:15:10;00879
19:15:11;00588
19:15:13;01052
19:15:14;01052
19:15:16;01051
19:15:17;00996
19:15:18;00584
19:15:20;00926
19:15:21;01056
19:15:23;01050
19:15:24;01050
19:15:25;01050
19:15:27;01050
19:15:28;01050
19:15:30;01044
19:15:31;00582
19:15:32;00639
19:15:34;01041
19:15:35;01045
19:15:37;01087
19:15:38;00810
19:15:39;00578
19:15:41;01031
19:15:42;01032
19:15:44;01032
19:15:45;00927
19:15:46;00563
19:15:48;00563
19:15:49;00563
19:15:51;00563
19:15:52;00563
19:15:53;00563
19:15:55;01030
19:15:56;01033
19:15:58;01028
19:15:59;00554
19:16:00;00682
19:16:02;01030
19:16:03;01031
19:16:05;01025
19:16:06;00631
19:16:07;00602
19:16:09;01030
19:16:10;01031
19:16:12;01054
19:16:13;01054
19:16:14;01054
19:16:16;01054
19:16:17;01054
19:16:19;01054
19:16:20;00585
19:16:21;00944
19:16:23;01031
19:16:24;01030
19:16:26;01023
19:16:27;00553
19:16:28;00731
19:16:30;01028
19:16:31;01079
19:16:33;01079
19:16:34;00606
19:16:35;00621
19:16:37;01036
19:16:38;01036
19:16:40;01036
19:16:41;01036
19:16:42;01036
19:16:44;01036
19:16:45;01032
19:16:47;00926
19:16:48;00551
19:16:49;00574
19:16:51;00992
19:16:52;01027
19:16:54;00994
19:16:55;00550
19:16:56;00553
19:16:58;00800
19:16:59;01027
19:17:01;01016
19:17:02;00552
19:17:03;00552
19:17:05;00552
19:17:06;00552
19:17:08;00552
19:17:09;00559
19:17:10;00586
19:17:12;01052
19:17:13;01031
19:17:15;00875
19:17:16;00557
19:17:17;00563
19:17:19;01029
19:17:20;01027
19:17:22;00994
19:17:23;00558
19:17:24;00559
19:17:26;00881
19:17:27;01029
19:17:29;01029
19:17:30;01029
19:17:31;01029
19:17:33;01029
19:17:34;01024
19:17:36;00584
19:17:37;00606
19:17:38;00612
19:17:40;01034
19:17:41;01026
19:17:43;00805
19:17:44;00605
19:17:45;00573
19:17:47;01031
19:17:48;01033
19:17:50;00947
19:17:51;00555
19:17:52;00555
19:17:54;00555
19:17:55;00555
19:17:57;00555
19:17:58;00555
19:17:59;00770
19:18:01;01057
19:18:02;01054
19:18:04;00570
19:18:05;00602
19:18:06;00642
19:18:08;01031
19:18:09;01024
19:18:11;00712
19:18:12;00553
19:18:13;00581
19:18:15;01028
19:18:16;01049
19:18:18;01049
19:18:19;01049
19:18:20;01049
19:18:22;01049
19:18:23;01049
19:18:25;00555
19:18:26;00592
19:18:27;00895
19:18:29;01035
19:18:30;01072
19:18:32;00607
19:18:33;00613
19:18:34;00723
19:18:36;01086
19:18:37;01075
19:18:39;00685
19:18:40;00551
19:18:41;00593
19:18:43;00593
19:18:44;00593
19:18:46;00593
19:18:47;00593
19:18:48;00593
19:18:50;01024
19:18:51;01023
19:18:53;00609
19:18:54;00565
19:18:55;00867
19:18:57;01028
19:18:58;01007
19:19:00;00605
19:19:01;00608
19:19:02;00722
19:19:04;01025
19:19:05;01019
19:19:07;01019
19:19:08;01019
19:19:09;01019
19:19:11;01019
19:19:12;01019
19:19:14;00496
19:19:15;00534
19:19:16;01034
19:19:18;01033
19:19:19;00886
19:19:21;00507
19:19:22;00502
19:19:23;00904
19:19:25;01029
19:19:26;00992
19:19:28;00502
19:19:29;00497
19:19:30;00742
19:19:32;00742
19:19:33;00742
19:19:35;00742
19:19:36;00742
19:19:37;00742
19:19:39;00984
19:19:40;00609
19:19:42;00556
19:19:43;00588
19:19:44;00977
19:19:46;00970
19:19:47;00818
19:19:49;00497
19:19:50;00562
19:19:51;01024
19:19:53;00977
19:19:54;00921
19:19:56;00496
19:19:57;00496
19:19:58;00496
19:20:00;00496
19:20:01;00496
19:20:03;00496
19:20:04;00641
19:20:05;00972
19:20:07;01024
19:20:08;00586
19:20:10;00508
19:20:11;00546
19:20:12;00969
19:20:14;00969
19:20:15;00736
19:20:17;00557
19:20:18;00572
19:20:19;00974
19:20:21;00971
19:20:22;00971
19:20:24;00971
19:20:25;00971
19:20:26;00971
19:20:28;00941
19:20:29;00496
19:20:31;00497
19:20:32;00688
19:20:33;01032
19:20:35;00987
19:20:36;00514
19:20:38;00513
19:20:39;00601
19:20:40;00986
19:20:42;01027
19:20:43;00735
19:20:45;00512
19:20:46;00512
19:20:47;00512
19:20:49;00512
19:20:50;00512
19:20:52;00512
19:20:53;01019
19:20:54;01023
19:20:56;00967
19:20:57;00507
19:20:59;00509
19:21:00;00837
19:21:01;01030
19:21:03;00968
19:21:04;00506
19:21:06;00508
19:21:07;00626
19:21:08;01018
19:21:10;01026
19:21:11;01026
19:21:13;01026
19:21:14;01026
19:21:15;01026
19:21:17;01026
19:21:18;00541
19:21:20;00512
19:21:21;00973
19:21:22;00975
19:21:24;00899
19:21:25;00557
19:21:27;00557
19:21:28;00894
19:21:29;00971
19:21:31;00948
19:21:32;00497
19:21:34;00497
19:21:35;00716
19:21:36;00716
19:21:38;00716
19:21:39;00716
19:21:41;00716
19:21:42;01033
19:21:43;01025
19:21:45;00724
19:21:46;00496
19:21:48;00519
19:21:49;00971
19:21:50;01026
19:21:52;00925
19:21:53;00498
19:21:55;00503
19:21:56;00937
19:21:57;00981
19:21:59;00958
19:22:00;00554
19:22:02;00554
19:22:03;00554
19:22:04;00554
19:22:06;00554
19:22:07;00556
19:22:09;00651
19:22:10;00971
19:22:11;00964
19:22:13;00602
19:22:14;00496
19:22:16;00590
19:22:17;01030
19:22:18;00971
19:22:20;00809
19:22:21;00493
19:22:23;00509
19:22:24;01010
19:22:26;01028
19:22:27;01028
19:22:28;01028
19:22:30;01028
19:22:31;01028
19:22:33;01018
19:22:34;00556
19:22:35;00503
19:22:37;00647
19:22:38;00970
19:22:40;00962
19:22:41;00584
19:22:42;00555
19:22:44;00550
19:22:45;00972
19:22:47;00969
19:22:48;00741
19:22:49;00554
19:22:51;00554
19:22:52;00554
19:22:54;00554
19:22:55;00554
19:22:56;00554
19:22:58;00978
19:22:59;00975
19:23:01;00943
19:23:02;00495
19:23:03;00497
19:23:05;00711
19:23:06;01033
19:23:08;01026
19:23:09;00500
19:23:10;00496
19:23:12;00576
19:23:13;00973
19:23:15;00976
19:23:16;00976
19:23:17;00976
19:23:19;00976
19:23:20;00976
19:23:22;00976
19:23:23;00557
19:23:24;00566
19:23:26;00942
19:23:27;00972
19:23:29;00928
19:23:30;00496
19:23:31;00555
19:23:33;00850
19:23:34;00973
19:23:36;00958
19:23:37;00496
19:23:38;00496
19:23:40;00677
19:23:41;00677
19:23:43;00677
19:23:44;00677
19:23:45;00677
19:23:47;00999
19:23:48;01033
19:23:50;00771
19:23:51;00494
19:23:52;00498
19:23:54;00508
19:23:55;00966
19:23:57;00958
19:23:58;00508
19:23:59;00496
19:24:01;00509
19:24:02;00808
19:24:04;00950
19:24:05;00558
19:24:06;00558
19:24:08;00558
19:24:09;00558
19:24:11;00558
19:24:12;00553
19:24:13;00556
19:24:15;00551
19:24:16;00982
19:24:18;00672
19:24:19;00494
19:24:20;00523
19:24:22;00573
19:24:23;00977
19:24:25;00855
19:24:26;00496
19:24:27;00512
19:24:29;00499
19:24:30;00499
19:24:32;00499
19:24:33;00499
19:24:34;00499
19:24:36;00499
19:24:37;01016
19:24:39;00553
19:24:40;00496
19:24:41;00496
19:24:43;00574
19:24:44;00968
19:24:46;00633
19:24:47;00554
19:24:48;00498
19:24:50;00520
19:24:51;00969
19:24:53;00789
19:24:54;00495
19:24:55;00495
19:24:57;00495
19:24:58;00495
19:25:00;00495
19:25:01;00495
19:25:02;00562
19:25:04;00823
19:25:05;00952
19:25:07;00496
19:25:08;00495
19:25:09;00495
19:25:11;00661
19:25:12;01020
19:25:14;00552
19:25:15;00495
19:25:16;00497
19:25:18;00533
19:25:19;00970
19:25:21;00970
19:25:22;00970
19:25:23;00970
19:25:25;00970
19:25:26;00878
19:25:28;00556
19:25:29;00553
19:25:30;00500
19:25:32;00850
19:25:33;00941
19:25:35;00496
19:25:36;00552
19:25:37;00553
19:25:39;00661
19:25:40;00962
19:25:42;00500
19:25:43;00496
19:25:44;00496
19:25:46;00496
19:25:47;00496
19:25:49;00496
19:25:50;00496
19:25:51;00515
19:25:53;01030
19:25:54;00883
19:25:56;00498
19:25:57;00497
19:25:58;00505
19:26:00;00925
19:26:01;00984
19:26:03;00555
19:26:04;00507
19:26:05;00500
19:26:07;00723
19:26:08;00955
19:26:10;00955
19:26:11;00955
19:26:12;00955
19:26:14;00955
19:26:15;00955
19:26:17;00554
19:26:18;00554
19:26:19;00531
19:26:21;00970
19:26:22;00805
19:26:24;00496
19:26:25;00496
19:26:26;00571
19:26:28;00958
19:26:29;00901
19:26:31;00502
19:26:32;00495
19:26:33;00510
19:26:35;00510
19:26:36;00510
19:26:38;00510
19:26:39;00510
19:26:40;00626
19:26:42;01021
19:26:43;00582
19:26:45;00496
19:26:46;00499
19:26:47;00543
19:26:49;00970
19:26:50;00789
19:26:52;00559
19:26:53;00501
19:26:54;00513
19:26:56;00969
19:26:57;00866
19:26:59;00496
19:27:00;00496
19:27:01;00496
19:27:03;00496
19:27:04;00496
19:27:06;00496
19:27:07;00560
19:27:08;00686
19:27:10;00959
19:27:11;00494
19:27:13;00500
19:27:14;00500
19:27:15;00626
19:27:17;00974
19:27:18;00647
19:27:20;00496
19:27:21;00494
19:27:22;00518
19:27:24;00518
19:27:25;00518
19:27:27;00518
19:27:28;00518
19:27:29;00518
19:27:31;00989
19:27:32;00554
19:27:34;00504
19:27:35;00500
19:27:36;00712
19:27:38;00960
19:27:39;00496
19:27:41;00498
19:27:42;00500
19:27:43;00641
19:27:45;01019
19:27:46;00562
19:27:48;00498
19:27:49;00498
19:27:50;00498
19:27:52;00498
19:27:53;00498
19:27:55;00498
19:27:56;00512
19:27:57;00965
19:27:59;00946
19:28:00;00556
19:28:02;00502
19:28:03;00499
19:28:04;00795
19:28:06;00948
19:28:07;00496
19:28:09;00560
19:28:10;00502
19:28:11;00621
19:28:13;00966
19:28:14;00966
19:28:16;00966
19:28:17;00966
19:28:18;00966
19:28:20;00691
19:28:21;00496
19:28:23;00498
19:28:24;00573
19:28:25;01025
19:28:27;00869
19:28:28;00496
19:28:30;00496
19:28:31;00501
19:28:32;00916
19:28:34;00999
19:28:35;00502
19:28:37;00499
19:28:38;00499
19:28:39;00499
19:28:41;00499
19:28:42;00499
19:28:44;00499
19:28:45;00572
19:28:46;00967
19:28:48;00573
19:28:49;00556
19:28:51;00554
19:28:52;00535
19:28:53;00971
19:28:55;00787
19:28:56;00496
19:28:58;00532
19:28:59;00569
19:29:00;00970
19:29:02;00908
19:29:03;00908
19:29:05;00908
19:29:06;00908
19:29:07;00908
19:29:09;00908
19:29:10;00496
19:29:12;00496
19:29:13;00622
19:29:14;01021
19:29:16;00580
19:29:17;00496
19:29:19;00681
19:29:20;00726
19:29:21;01156
19:29:23;00928
19:29:24;00742
19:29:26;00690
19:29:27;00697
19:29:28;00697
19:29:30;00697
19:29:31;00697
19:29:33;00697
19:29:34;00697
19:29:35;01118
19:29:37;00682
19:29:38;00681
19:29:40;00747
19:29:41;00943
19:29:42;01150
19:29:44;00689
19:29:45;00684
19:29:47;00681
19:29:48;00799
19:29:49;01210
19:29:51;00829
19:29:52;00681
19:29:54;00681
19:29:55;00681
19:29:56;00681
19:29:58;00681
19:29:59;00681
19:30:01;00688
19:30:02;01089
19:30:03;01063
19:30:05;00692
19:30:06;00698
19:30:08;00655
19:30:09;00734
19:30:10;00956
19:30:12;00495
19:30:13;00496
